 station cast   lat    long    jday   mo/da/yr   gmt
  86      1   20.020 -93.771   281    10/08/21  0653 
 
    File created by Jay Hooper - 13-Dec-2021   
            GOMECC4 Cruise Sep 2021 
             NOAA Ship Ronald H Brown
                  
 
     Primary (T,S,O) sensors - Calibrated CTD data   

   pr       te       th       sa       ht       ga       ox
dbars    deg c    deg c      psu  dyn. cm    gamma  umol/kg
    1   29.419   29.418   34.966    0.006    0.994   193.884
    2   29.419   29.418   34.965    0.012    1.988   193.910
    3   29.419   29.418   34.965    0.018    2.982   193.936
    4   29.419   29.418   34.965    0.024    3.976   193.963
    5   29.419   29.417   34.965    0.030    4.969   194.007
    6   29.427   29.425   34.986    0.035    5.963   193.941
    7   29.435   29.433   35.008    0.041    6.957   193.672
    8   29.443   29.441   35.030    0.047    7.951   193.968
    9   29.451   29.449   35.052    0.053    8.945   193.816
   10   29.459   29.457   35.074    0.059    9.939   193.617
   11   29.468   29.465   35.095    0.065    10.933   193.574
   12   29.477   29.474   35.106    0.071    11.926   193.450
   13   29.480   29.477   35.109    0.076    12.920   193.787
   14   29.496   29.492   35.134    0.082    13.914   193.917
   15   29.555   29.551   35.284    0.088    14.908   193.582
   16   29.641   29.637   35.468    0.094    15.902   193.697
   17   29.700   29.696   35.623    0.099    16.895   193.830
   18   29.683   29.679   35.678    0.105    17.889   193.666
   19   29.598   29.593   35.667    0.110    18.883   193.637
   20   29.411   29.406   35.672    0.116    19.877   193.867
   21   29.089   29.084   35.754    0.121    20.871   195.344
   22   28.626   28.620   35.880    0.126    21.864   197.062
   23   28.155   28.150   35.946    0.131    22.858   197.141
   24   27.636   27.630   36.060    0.135    23.852   197.791
   25   26.937   26.932   36.215    0.139    24.846   197.758
   26   26.770   26.764   36.245    0.144    25.840   200.003
   27   26.461   26.455   36.276    0.148    26.833   199.469
   28   26.400   26.393   36.280    0.152    27.827   197.709
   29   26.215   26.209   36.276    0.156    28.821   197.100
   30   26.018   26.011   36.276    0.160    29.815   194.757
   31   25.494   25.487   36.275    0.163    30.808   195.171
   32   25.168   25.161   36.278    0.167    31.802   193.624
   33   24.747   24.740   36.280    0.171    32.796   192.440
   34   24.206   24.199   36.276    0.174    33.790   192.781
   35   23.497   23.490   36.286    0.177    34.783   191.692
   36   23.281   23.274   36.295    0.180    35.777   191.259
   37   23.237   23.229   36.301    0.183    36.771   190.688
   38   23.084   23.077   36.302    0.186    37.764   189.077
   39   22.777   22.769   36.296    0.189    38.758   188.888
   40   22.504   22.496   36.296    0.192    39.752   187.362
   41   22.302   22.294   36.285    0.195    40.745   185.818
   42   22.203   22.195   36.299    0.198    41.739   188.291
   43   22.103   22.094   36.299    0.201    42.733   183.939
   44   21.981   21.972   36.319    0.204    43.727   179.806
   45   21.900   21.891   36.336    0.206    44.720   173.674
   46   21.840   21.831   36.348    0.209    45.714   166.226
   47   21.812   21.803   36.359    0.212    46.708   162.258
   48   21.749   21.740   36.367    0.214    47.701   159.449
   49   21.720   21.710   36.371    0.217    48.695   156.625
   50   21.577   21.567   36.388    0.219    49.689   154.280
   51   21.477   21.467   36.397    0.222    50.682   149.339
   52   21.404   21.394   36.399    0.225    51.676   146.640
   53   21.385   21.375   36.398    0.227    52.669   146.919
   54   21.381   21.371   36.398    0.230    53.663   147.757
   55   21.339   21.328   36.394    0.232    54.657   148.395
   56   21.238   21.227   36.397    0.235    55.650   148.286
   57   21.179   21.168   36.404    0.237    56.644   146.750
   58   21.144   21.132   36.424    0.240    57.638   142.544
   59   21.071   21.060   36.450    0.242    58.631   133.023
   60   20.969   20.958   36.454    0.244    59.625   128.504
   61   20.798   20.786   36.453    0.247    60.618   126.968
   62   20.727   20.715   36.458    0.249    61.612   128.366
   63   20.589   20.577   36.458    0.251    62.606   127.924
   64   20.492   20.479   36.472    0.254    63.599   125.045
   65   20.344   20.331   36.485    0.256    64.593   121.628
   66   20.241   20.229   36.493    0.258    65.586   118.397
   67   20.198   20.185   36.494    0.260    66.580   115.860
